appeal_id,title,content,publish_time,region_city,region_district,complained_unit,category,subcategory,root_cause,confidence,tags,qualitative_analysis,evidence_suggestion,llm_reason,llm_model,route,priority,matched_keywords,created_at
NP26061820428,高校强制捐书,您好，我要投诉福建省南平市延平区闽北职业技术学院强制捐书。在班级群要求每位学生必须捐赠3本书，不捐会在班上点名、影响综合素质评价。捐赠属于自愿行为，学校硬性摊派违反慈善自愿原则。我已留存班级通知截图、聊天记录证据，诉求：要求学校取消强制捐书规定、书面整改并反馈处理结果。,2026-06-18 15:08:58,南平市,延平区,南平市教育局,形式主义为基层减负,评比创建证明借调,为了应付上级检查/考核/指标而增加一线无谓负担,0.9,['评比创建证明借调'],该条目反映的是高校强制学生捐书的问题，属于评比创建证明借调类型，学校硬性摊派违反慈善自愿原则，增加了学生负担。,建议调取班级通知截图、聊天记录等证据，找相关负责人谈话，查看学校相关规章制度。,投诉内容涉及学校硬性摊派强制捐书，增加了学生负担，符合评比创建证明借调类型。,qwen2.5vl:7b,full,HIGH,[],2026-08-09 22:26:50.978577
SM26061820148,关于多年民政局擅自侵占合法承包的私人林地,"民政局多年侵占合法承包的私人林地，从2023年开始协商至今没有给予解决。全程只做口头搪塞忽悠，每次沟通均以“正在开会研究、等待上级批复、后续统一处理”等模糊话术拖延，从来没有出具书面调查受理回执、没有划定办理时限、没有开展实地勘验核查，没有拿出任何实质性解决方案，属于典型口头答复、虚假回应￼￼￼。对待群众合理维权诉求消极懈怠，2023年一直延续至今，漠视群众合法林权财产权益。存在推诿扯皮、办事不作为现象，多次沟通中工作人员相互推脱，不直面核心侵权问题，不担当、不办实事，形式主义问题突出，一次次消耗群众维权时间与精力，导致该林地侵占纠纷数年悬而未决，问题始终得不到化解，严重损害公职部门公信力。
本人合法林权证权属清晰，侵权事实证据确凿，本该依法快速调处化解，却因民政局工作人员怠于履职、敷衍忽悠，致使维权之路艰难漫长。现一并投诉该单位懒政怠政、不作为乱作为、忽悠群众不办实事的工作作风问题，恳请纪检、林业、信访部门一并核查追责，限期给出书面处理结果。",2026-06-18 11:22:47,三明市,大田县,大田县民政局,形式主义为基层减负,层层加码/一刀切,为了应付上级检查/考核/指标而增加一线无谓负担,0.9,"['农民权益保障', '形式主义为基层增加负担']",该条目反映了民政局工作人员怠于履职、敷衍忽悠，导致群众维权之路艰难漫长，问题始终得不到化解。这表明为了应付上级检查/考核/指标而增加了基层的无谓负担。,建议调取民政局工作人员的履职记录、会议记录、上级批复文件等材料，以核实是否存在为了应付上级检查/考核/指标而增加一线无谓负担的情况。,该条目反映了民政局工作人员怠于履职、敷衍忽悠，导致群众维权之路艰难漫长，问题始终得不到化解，属于为了应付上级检查/考核/指标而增加一线无谓负担的情况。,qwen2.5vl:7b,full,HIGH,[],2026-08-09 22:35:07.784398
FZ26061820872,立即停止强制抽调社区工作人员承担中高考考点志愿服务,"我是一名社区工作人员，现投诉上级强制安排我们全员参与中考、高考考点志愿服务一事。
社区本身台账、民生服务、网格治理等本职工作任务繁重，考点值守疏导、爱心服务不属于社区法定工作职责，属于额外摊派。现在只要有各类临时任务就要求社区人员随叫随到，长期挤占正常工作及休息时间，严重增加基层负担，违背基层减负相关要求。
恳请上级厘清各部门工作职责边界，不再将不属于社区的工作硬性分派给社区工作人员，合理分配人力，保障社区正常开展本职工作。",2026-06-18 10:12:11,福州市,晋安区,福州市晋安区鼓山镇人民政府,形式主义为基层减负,层层加码/一刀切,为了应付上级检查/考核/指标而增加一线无谓负担,0.9,"['层层加码', '一刀切']",该条目反映社区工作人员被强制抽调参与中高考考点志愿服务，这属于额外摊派任务，违背了基层减负相关要求。关键现象是上级部门将不属于社区法定工作职责的任务硬性分派给社区工作人员，导致基层负担增加。因果链条是上级部门的过度管控导致基层负担增加。,建议调取上级部门关于社区工作人员职责分工的文件，以及社区工作人员的工作日志，以核实是否存在额外摊派任务。,该条目反映了上级部门将不属于社区法定工作职责的任务硬性分派给社区工作人员，属于层层加码/一刀切，增加了基层负担。,qwen2.5vl:7b,full,HIGH,[],2026-08-09 22:19:00.783794
PT26061820231,关于编制借调的问题,市民反映：荔城区教育局本来编制只有10个人，但是现在居然有30个人，其中20个人是基层借调过来的，其表示这种现象是否合理，希望相关部门核实给出一个合理解释。,2026-06-18 09:31:10,莆田市,荔城区,荔城区教育局,形式主义为基层减负,评比创建证明借调,为了应付上级检查/考核/指标而增加一线无谓负担,0.9,"['编制管理', '借调人员', '基层负担']",该条目反映的是基层编制人员被借调到其他部门，导致基层编制人员不足，增加了基层负担。这可能是因为为了应付上级检查/考核/指标而增加一线无谓负担。,建议调取该市教育局的编制管理文件、借调人员的记录以及相关考核指标的文件，以核实是否存在为了应付上级检查/考核/指标而增加基层负担的情况。,该条目反映的是基层编制人员被借调到其他部门，导致基层编制人员不足，增加了基层负担，符合为了应付上级检查/考核/指标而增加一线无谓负担的判断逻辑。,qwen2.5vl:7b,full,HIGH,[],2026-08-09 22:19:54.156854
QZ26061721653,投诉：村干部许*山侵占土地、龙眼树地划分界线三方分地未能处理 M,诉求者来电反映原工单QZ25040301296，部门已答复，问题没有处理，镇政府一直不处理。驻张坑村工作队员黄*东在处理许*山霸占耕地、不与三方((许*山、许*山、许*进)分龙眼树地界线行政不作为乱作为、欺上瞒下、歪曲事实颠倒黑白充当许*山的保护伞。1、10月14日本人找驻村干部查询不到本人反映的事项信息，驻村干部（李*）电脑没有收到投诉的相关事项问题信息，诉求者表示既然没有收到事项相关问题，为什么会回复部门答复意见处理，请政府各部门和霞美镇政府答复。在南安市霞美镇镇长黄*水不作为，乱作为。2、镇长亲自告诉其2025年7月14日-7月30日村书记黄*江已经处理，三方要到现场分龙眼树地界，等驻村干部李*探亲回来就到现场分龙眼树界限。诉求者2025年8月4日和村书记黄*江联系，请求分地。2025年8月4日村书记告知许*山不到现场分龙眼树地界，因驻村工作队员黄*东和村委会副主任黄*湖告知许*山，诉求者到国家信访局控告许*山的多项罪状，许*山才不到现场分地，诉求者有录音证据。诉求者请求镇政府处理问题，镇政府一直推脱，不作为，敷衍了事。诉求者多次和南安市纪委书记陈*松反映情况，南安市纪委书记9月4日告知4+2处理，镇书记黄*良、镇长黄*水，驻村村干部李*，村书记黄*江4个人处理，再加两个人，驻村工作队员黄*东和村委会副主任黄*湖，动员许*山到现场分地，至今一直未处理。诉求者和纪委书记反映，纪委书记表示会抓紧处理。诉求者2025年1月13日和1月16日向人大反映，转到霞美镇处理。2025年6月6日向国家信访局反映情况，霞美镇政府6月23日书面答复2025年8月10日处理完成。诉求者表示镇政府于8月4日书面回复，但歪曲事实，颠倒黑白。诉求者9月22日到省信访局反映，信访局要求霞美镇处理。诉求者表示多次向中央巡视组反映多次，未处理。诉求者2025年10月9日到镇里找镇长，找不到镇长。诉求者第一次拨打镇长电话，电话不接。诉求者第二次拨打镇长的电话，镇长让其找李*和戴*阳。诉求者告知镇长，李*2023年至今多次表示处理不了，镇长违背南安市纪委书记陈*松的4+2处理方案。要求按照南安市纪委书记说的4+2处理，镇长挂断电话。诉求者多次拨打镇长的电话，电话无法拨通。诉求者表示镇长不作为，乱作为，制造冤假错案，镇长明目张胆保护村霸许*山，多次反映未处理，恳求按照纪委书记说的4+2处理，恳求政府各部门合理合法，依法依规、公平公正，处理问题。请求平台打电话给镇长（黄*水），反映存在现实问题，并请求处理问题。现问题没解决，信息天天来，驻村干部李*表示查不到其投诉的问题，平台多次将工单批转南安市12345不合理，强烈要求泉州市12345中心处理。故再次反映，望部门核实处理。（诉求者请求12345平台和各级政府处理其反映的问题，另本人致电的是0595-28382345，不要流转南安市）,2026-06-17 20:16:03,泉州市,南安市,"泉州市12345中心
泉州市12345中心",形式主义为基层减负,层层加码/一刀切,为了应付上级检查/考核/指标而增加一线无谓负担,0.9,"['层层加码', '一刀切']",该条目反映村干部不作为、乱作为，镇政府推诿扯皮，导致问题长期得不到解决。这可能是因为为了应付上级检查或考核，导致基层干部在处理问题时出现推诿现象，增加了基层负担。,建议调取镇政府和村干部的会议记录、工作日志、相关投诉记录等，以核实是否存在为了应付上级检查而推诿扯皮的情况。,存在为了应付上级检查/考核/指标而增加一线无谓负担的情况。,qwen2.5vl:7b,full,HIGH,[],2026-08-09 21:59:31.404040
FZ26061721755,福州高新区儿童学园强制专任教师节假日值班属于违规摊派非教学工作,"福州高新区儿童学园假期园区防火、防盗、应急值守，应由行政管理人员、保安安保人员承担，不得摊派一线任课教师；幼儿园教师依法享有寒暑假带薪休假权利，强制专任教师节假日值班属于违规摊派非教学工作。

教育部教师厅〔2025〕2号减负文件明确规定：法定节假日、周末、寒暑假无幼儿在校期间，原则上不安排专任教师值班值守   。

闽侯县多家公办、民办幼儿园依旧常态化安排普通任课老师轮流端午、清明、五一、国庆等节假日到校值班巡查，未落实上级减负政策；部分幼儿园无值班补贴、无节后补休，单纯义务强制值班，既违反教育部减负要求，也违背《劳动法》加班薪酬规定。",2026-06-17 13:56:53,福州市,闽侯县,闽侯县教育局,形式主义为基层减负,层层加码/一刀切,为了应付上级检查/考核/指标而增加一线无谓负担,0.9,"['休息休假', '违规摊派', '劳动法']",该条目反映的是幼儿园教师在法定节假日被强制值班的问题，违反了教育部减负文件的规定，属于层层加码/一刀切的典型表现，增加了基层教师的负担。,建议调取相关教育部门的文件、幼儿园的值班安排记录、教师的劳动合同以及劳动监察部门的调查记录。,该条目反映的是幼儿园教师在法定节假日被强制值班的问题，违反了教育部减负文件的规定，属于层层加码/一刀切的典型表现。,qwen2.5vl:7b,full,HIGH,[],2026-08-09 22:13:27.061215
PT26061720357,学校领导不作为,"1.既然说不存在校级领导不用考勤的情况，那么请邓寅滢老师每天按时打卡，并且向教育局平台提供无删减无修改版打卡记录，否则凭什么让别人为你删除未打卡记录却还说标准一致？知道标准一致是什么意思吗？？这还不叫双标，还不叫滥用职权吗？请教育局严查，不要只听信一面之词。
2.如果说做一件什么事情合情合理，那么请出示考核文件哪一条哪一点讲明需要扣考核分。例如，之前班级日志需要填写，填写不完整需要扣考核分，这是哪一个文件里说明的？明明是领导想要以此威胁各位老师，却还要说是合情合理，简直可笑。差点忘记，霞林学校的考核方案可以随时随地为邓寅滢老师更改。
3.行政人员若师德师风正常，为何会在会议上直接说出霞林学校女老师相亲没市场、拿不出手这样的言论？为何会在全师会议上说出“既想当婊子又想立牌坊”这样的言论？这是一个领导、一个老师应该在学校、在老师面前说的话？
4.压榨老师，工作、材料越做越多，只是为了那些中层干部打名声、做样子（有没有大家自己心里都清楚），所谓的班主任集备、班主任沙龙到底对班主任提供了什么样的帮助？只是各位领导在为自己的功劳争来争去，某件事情如果做得好就可以在校长面前说这是自己的功劳。比起这些，如果那些行政领导干部能够看到班主任的辛苦帮助班主任解决一些生活、工作上的困难（比如不要利用自己的关系圈钱招一些垃圾学生来学校加大一线老师工作的难度），这比这些形式上的开会、看视频、所谓的学习来的更加实际。
5.压榨老师不仅仅体现在工作上，更是心理、身体上的伤害。体检卡已经不知道多少年没有，学校只说拨了款但是用于妈妈屋。那个妈妈屋为老师提供了什么帮助？相较之前没有任何改变，是否可以说这一部分的款项不知道去了哪里？如果真的装修了妈妈屋，装修了哪些东西？开放出来给老师使用了吗？
6.学生、家长固然越来越难沟通交流管教，但是学校难道不是应该为老师们提供一个良好的工作环境吗？如果学校、领导有对老师多一些关心、多一些福利，老师们工作也更有激情，可是现在连最基本的教师福利都不复存在，谈什么教书育人？每年说没钱给我们发福利，各种节日只有寒碜的、拿不出手的福利，每年扣那么多钱给工会，每年只给我们返蛋糕卡以及过年的油、瓜子等。甚至还要利用暑假时间来进行校本培训。不是说没钱吗？为何还有钱可以请那些专家来？另外连教师最基本的完整的暑假都不能保证？校本培训到底是在培训什么？对老师有什么帮助？大家根本就不想来。所谓的什么狗屁培训不如多放几天假来的实在！
7.最后，请你们回复积极一点，不要等到最后一天才回复。回复的过程中，请想想贵校某些领导的所作所为，诚实回复，不要回复一些冠冕堂皇的东西来偷换概念。AI如此发达，请领导如实回复，不要让AI都知道贵校的破事。老师们不是没有意见，只是提了任何建议都会被驳回，大家也想建言献策，但是学校根本不给大家机会，如果发现提了什么意见动了谁的蛋糕就会明里暗里的被针对，所以只能求助于这个匿名的平台。大家辛辛苦苦来到这个学校，却遭受这样的窝囊气，教师的心理健康、身体健康、正常权益到底谁来守护？",2026-06-17 10:30:56,莆田市,城厢区,城厢区教育局,形式主义为基层减负,会议文件泛滥/层层陪会,为了应付上级检查/考核/指标而增加一线无谓负担,0.9,"['会议文件泛滥', '层层陪会', '工作负担增加']",该条目详细描述了学校领导通过要求老师打卡、考核等方式增加老师的工作负担，以满足上级检查和考核的要求。这属于为了应付上级检查/考核/指标而增加一线无谓负担的形式主义问题。,建议调取学校考核文件、考勤记录、会议记录等材料，了解具体考核标准和要求，以及相关领导的讲话和指示。,投诉内容详细描述了学校领导通过要求老师打卡、考核等方式增加老师的工作负担，以满足上级检查和考核的要求，符合核心判断逻辑。,qwen2.5vl:7b,full,HIGH,[],2026-08-09 22:17:42.579891
XM26061623377,马巷派出所夜班工作人员得不到休息,请马巷派出所合理安排各类会议时间 夜班晚八点到早八点工作，本身就得不到良好睡眠，每每将会议安排在早上九点到十点左右是否考虑过夜班人员，本来就通宵未眠，还要坚持到九点十点参加时长未定的会议，还是领导觉得夜班的都是铁人不需要休息，或是非得猝死个人才能得到善待。请合理安排时间，或非必要准许夜班人员不用参加。,2026-06-16 21:23:35,厦门市,翔安区,厦门市公安局,形式主义为基层减负,会议文件泛滥/层层陪会,为了应付上级检查/考核/指标而增加一线无谓负担,0.9,"['夜班休息', '会议安排']",该条目反映的是夜班工作人员因会议安排而得不到休息的问题，属于为了应付上级检查/考核/指标而增加一线无谓负担。,建议调取夜班工作人员的会议安排记录，了解会议的具体时间和频次，以及是否有未批准直达基层的情况。,该条目内容反映的是夜班工作人员因会议安排而得不到休息的问题，属于为了应付上级检查/考核/指标而增加一线无谓负担。,qwen2.5vl:7b,full,HIGH,[],2026-08-09 21:39:34.183447
QZ26061621625,前期投诉护学岗强制排班问题整改不到位,"此前本人已通过12345平台，投诉洛江外国语学校以及家委会强制安排家长轮流值守护学岗的问题。目前整改并未落实到位。现在家委会的做法依旧不合理，在班级群告知，不愿意参加护学岗的家长主动说明。这样的方式，使得提出不想站岗的家长，会遭到班主任、家委会私下议论与区别对待，家长碍于人情压力只能被迫参与。
真正的自愿志愿服务，应当改为由愿意参与护学岗的家长主动自愿报名征集，而不是反向让不愿意站岗的家长主动报备。恳请区教育局督促学校纠正该征集方式，严格落实自愿原则，杜绝变相强制家长参与护学岗，规避给家长造成人情方面的压力。恳请12345平台转交洛江区教育局，督促学校调整征集方式，严格落实自愿原则，杜绝变相强制家长值守。",2026-06-16 18:57:58,泉州市,洛江区,"泉州市12345中心
泉州市12345中心",形式主义为基层减负,评比创建/证明/借调,为了应付上级检查/考核/指标而增加一线无谓负担,0.9,"['校园安全', '评比创建/证明/借调']",该投诉涉及护学岗强制排班问题，家长被迫参与护学岗，存在变相强制现象，属于为了应付上级检查/考核/指标而增加一线无谓负担。,建议调取学校和家委会的相关会议记录、家长反馈记录、上级检查/考核/指标文件等，以核实是否存在变相强制家长参与护学岗的情况。,投诉内容涉及护学岗强制排班问题，存在变相强制家长参与的情况，属于为了应付上级检查/考核/指标而增加一线无谓负担。,qwen2.5vl:7b,full,HIGH,[],2026-08-09 21:41:37.580464
XM26061622054,维护小区业主合法权益，政府部门不作为，慢作为！（距上一次回复已经2个月过去。）,"我们是保利中交云上小区合法业主。为落实小区业主自治权利，规范小区物业管理秩序，维护全体业主合法权益，我方严格按照《中华人民共和国民法典》《物业管理条例》等相关法律法规规定，依法向属地街道、社区提交了成立首届业主委员会的书面申请及相关业主联名材料，申请流程合规、资料齐全，完全符合成立业主大会、选举业主委员会的法定条件。
 
自提交申请以来，我方始终积极配合街道、社区的各项指导工作，耐心等待筹备推进。但属地街道、社区长期以各类不实、不合理借口拖延推诿，未依法启动业主委员会筹备相关工作，未履行基层政府指导、协助、监督业主成立自治组织的法定职责。
 
为推动工作落地，我方业主多次沟通未果后，正式通过12345政务服务便民热线投诉反馈该问题。后续街道、社区针对工单回复，明确表示已积极开展业委会筹备相关工作，承诺推进后续组建流程。但自该回复公示至今，已过去一月有余，街道、社区无任何实质性工作进展，未组建业主大会筹备组、未开展业主信息核验、未发布任何筹备公告、未组织任何相关工作会议，全程处于停滞搁置状态，属于典型的慢作为、不作为。
 
街道、社区的拖延行为，严重侵害了小区全体业主依法享有的自我管理、自我服务的合法自治权利，违背了国家推进基层社会治理、规范住宅小区物业管理的政策要求，同时也导致小区物业矛盾、管理乱象无法通过合法自治渠道妥善解决，极大影响了小区业主的正常居住生活，引发全体业主强烈不满。
 
依据《物业管理条例》相关规定，街道办事处、社区居委会负有指导、协助、监督辖区小区成立业主大会、选举业主委员会的法定职责，在收到业主合法合规的成立申请后，必须在法定时限内启动筹备工作，不得无故拖延、拒绝。为切实维护全体业主合法权益，纠正基层履职不作为问题，现特恳请上级主管单位介入督导，依法依规督促属地街道、社区切实履职尽责：
 
1. 立即核查我小区业委会筹备工作停滞问题，纠正街道、社区不作为、慢作为行为，对长期拖延履职的情况予以核查督办；
2. 责令街道、社区限时启动首届业主委员会筹备工作，依法依规组建筹备组、公示相关信息、有序推进业主大会召开、业委会选举等全部流程；
3. 全程督导后续各项筹备工作，公开工作进度、明确时间节点，杜绝再次出现拖延、推诿、搁置等问题，保障业主自治工作合法、合规、高效落地。
 
我方全体业主坚决拥护基层治理相关规定，全程配合各项合规工作，恳请上级主管单位高度重视此事，尽快介入督导、妥善解决问题，切实保障群众合法权益。",2026-06-16 15:33:25,厦门市,翔安区,厦门市翔安区人民政府凤翔街道办事处,形式主义为基层减负,层层加码/一刀切,为了应付上级检查/考核/指标而增加一线无谓负担,0.9,"['业委会建设管理', '基层治理不作为']",该条目反映的是业主委员会筹备过程中街道、社区拖延推诿，未依法启动筹备工作，导致业主自治权利无法通过合法渠道解决，严重影响了小区业主的正常居住生活。这反映了基层治理过程中为了应付上级检查/考核/指标而增加一线无谓负担的问题。,建议调取街道、社区与业主委员会筹备相关的会议记录、工作台账、相关文件等，以核实街道、社区是否依法履行了指导、协助、监督的职责。,该条目反映了基层治理过程中为了应付上级检查/考核/指标而增加一线无谓负担的问题，符合形式主义为基层增加负担的判断逻辑。,qwen2.5vl:7b,full,HIGH,[],2026-08-09 21:48:23.801221
PT26061620246,本人注意到：本事项在“办理部门为12345中心”的情况下，回复内容却完全来源于城厢公安分局，且未见12345平台对该回复进行任何独立审核或复核说明。  该处理方式实质上是将投诉事项直接交由被投诉单位自,"本人注意到：本事项在“办理部门为12345中心”的情况下，回复内容却完全来源于城厢公安分局，且未见12345平台对该回复进行任何独立审核或复核说明。

该处理方式实质上是将投诉事项直接交由被投诉单位自行认定并通过平台发布，导致“平台转办=原单位自我结论”的结果，已明显偏离12345平台应有的监督与协调职责。

同时，多次不同事项均出现内容高度一致的模板化回复，进一步说明平台未履行实质审查义务。

本人认为：  
该类处理方式已构成程序性不当，属于形式化履职，不能视为有效答复。

现要求：  
1. 明确说明12345平台在本事项中的审核过程；  
2. 提供是否进行独立复核的依据；  
3. 如未复核，请说明理由并移交上级督查机构处理。",2026-06-16 09:24:30,莆田市,城厢区,"城厢区12345中心
城厢区12345中心",形式主义为基层减负,台账留痕迎检,为了应付上级检查/考核/指标而增加一线无谓负担,0.9,"['台账留痕', '迎检', '形式主义']",该条目描述的是12345平台在处理投诉时，回复内容完全来源于被投诉单位，且未进行独立审核或复核，导致平台转办等于原单位自我结论。这表明平台在处理投诉时存在形式主义，为了应付上级检查而增加了基层的负担。,建议调取12345平台的审核流程记录，以及被投诉单位的回复内容，以验证是否存在形式主义行为。,该条目描述了平台在处理投诉时存在形式主义，为了应付上级检查而增加了基层的负担。,qwen2.5vl:7b,full,HIGH,[],2026-08-09 21:58:18.486449
FJ26061620019,举报福州市鼓楼区政府刘用全负责人信访数据造假、督办空转、堵截网上信访、失职渎职,"事件地点：数据造假罪加一等！福建省福州市鼓楼区政府（鼓楼区政府请收敛）知法犯法长期对我投诉件删除修改？


实名投诉：鼓楼区委书记刘用全纵容造假堵截信访通道
鼓楼区信访配合造假堵截，督办空转。恳请中纪委严查刘用全失管纵容造假，彻查堵截黑幕并严肃问责。

国信平台异常波及鼓楼区，暴露属地监管失控。
4月24日18:00至25日8:00公告维护。25日22:07我点开平台，仍显示24日旧公告，通道锁死。
26日8点后投递，至17:03仍显24日公告，服务未开。
更奇葩的是，维护未到18:00平台提前发布维护公告，公然造假。

4月25日晚至26日17:03，公告不撤、通道锁死、提前造假，行为恶劣、固定异常。
到今天26日17:03打开依然是周五公告，天大笑话，腐败公开叫板吗？

非技术故障，实为后台手动操作、内鬼上阵，蓄意阻断群众信访权利。
鼓楼区作为属地，刘用全身为第一责任人，对此恶性造假、通道堵截视而不见，监管严重失责，基层信访沦为摆设，损害政府公信力。

依据《信访工作条例》，严禁人为设障弄虚作假。刘用全履职不力，放任下属造假堵路，构成严重不作为、乱作为。

恳请介入，封存鼓楼区相关后台数据，彻查幕后黑手，追究刘用全监管失责、纵容腐败的领导责任！",2026-06-16 07:39:28,福州市,鼓楼区,"鼓楼区12345中心
鼓楼区12345中心",形式主义为基层减负,评比创建/证明/借调,为了应付上级检查/考核/指标而增加一线无谓负担,0.9,"['公共娱乐管理', '信访数据造假', '督办空转', '失职渎职']",该条目反映的是鼓楼区政府在处理信访数据时存在造假、督办空转、堵截网上信访等问题，属于评比创建/证明/借调类形式主义，核心根因是为了应付上级检查/考核/指标而增加一线无谓负担。,建议调取鼓楼区政府的信访数据管理平台记录，以及与信访工作人员的谈话记录，以核实是否存在数据造假、督办空转、堵截网上信访等问题。,该条目反映了鼓楼区政府在处理信访数据时存在形式主义问题，核心根因是为了应付上级检查/考核/指标而增加一线无谓负担。,qwen2.5vl:7b,full,HIGH,[],2026-08-09 21:51:29.192886
FJ26061520256,【升级举报】福州12345恶意拦截诉求、做假数据，涉嫌行政违法，请求上级监管介入核查,"问题分类：长期弄虚作假及删除事件地点严重腐败！


苏增添的下场忘了？拆迁推诿、过渡费拖欠，就是重蹈覆辙！

打卡游福州市12345市长热线平台风景，推诿观光带逛腻了，回复太经典“诉求不清”你们好自为之见好就收！


福州12345平台存在恶意拦截诉求、篡改信访数据、人为制造验证码故障等系列违规行为，已涉嫌行政违法，现请求上级监管部门直接介入，彻查幕后责任人员！
系列违规行为已触及法律底线，绝非“工作失误”可掩盖，若上级监管部门不及时介入，本人将同步所有证据至检察机关，追究相关人员法律责任！福建省福州市12345市长热线平台！",2026-06-15 22:04:34,福州市,,"福州市12345中心
福州市12345中心",形式主义为基层减负,台账/留痕/数据造假,为了应付上级检查/考核/指标而增加一线无谓负担,0.9,"['恶意拦截诉求', '篡改信访数据', '人为制造验证码故障']",该条目反映福州12345平台存在恶意拦截诉求、篡改信访数据、人为制造验证码故障等违规行为，涉嫌行政违法。这些行为可能为了应付上级检查而增加了基层工作人员的负担。,建议调取12345平台的后台数据，查看是否存在恶意拦截诉求、篡改信访数据、人为制造验证码故障等违规行为的记录；同时，可以找相关工作人员谈话，了解是否存在为了应付上级检查而增加负担的情况。,投诉内容涉及恶意拦截诉求、篡改信访数据、人为制造验证码故障等违规行为，这些行为可能为了应付上级检查而增加了基层工作人员的负担。,qwen2.5vl:7b,full,HIGH,[],2026-08-09 21:13:26.069537
FZ26061523495,对原诉求件再次反映,原诉求件编号FZ26060121673，答复收悉，不满意，再次反映，经查看部门上传的一张附件照片，就拆除一辆非机动车的遮阳伞，做样子，形式主义，敷衍了事，旁边的遮阳伞全部没有拆除下来。故再次反映，希望部门担当作为，敢为争先，实干争效，用心用情做好群众诉求，切实提升群众出行安全感，全面拆除辖区内所有遮阳伞，将所有遮阳伞拆除下来的图片公示到12345平台。,2026-06-15 19:45:33,福州市,连江县,"连江县12345中心
连江县12345中心",形式主义为基层减负,指尖形式主义,为了应付上级检查/考核/指标而增加一线无谓负担,0.9,"['交通管理措施', '形式主义', '敷衍了事']",该条目反映的是部门在拆除非机动车遮阳伞时存在形式主义，敷衍了事的情况。这表明为了应付上级检查/考核/指标而增加了基层一线的无谓负担。,建议调取部门关于拆除非机动车遮阳伞的台账记录、照片、视频等材料，以及与相关工作人员的谈话记录，以核实是否存在形式主义行为。,核心判断依据：存在为了应付上级检查/考核/指标而增加一线无谓负担的核心判断逻辑。,qwen2.5vl:7b,full,HIGH,[],2026-08-09 21:14:50.222241
LY26061520608,强烈反对强制摊派家长校门口护学执勤，转嫁法定职责存在重大安全隐患,"尊敬的教育局领导、校领导：
 针对学校强制安排全体家长轮流到校门口交通执勤一事正式投诉，该安排将本属于学校、交通管理部门的法定职责转嫁至普通家长身上，既不合理、不合规，更存在极大人身安全风险，湖南张家界家长护学岗猝死的悲剧已经为所有学校敲响警钟。
 
一、校门口交通疏导、学生安全管控本不是家长的责任
根据校园安全相关管理规范，上下学高峰校门口交通秩序维护、学生安全守护，主体责任为学校，交通疏导执法、车流管控属于交警部门法定工作职责。学校有教职工、安保人员，完全可以统筹校内教职工分时段值守；交管部门也有常态化护学勤务机制，本应由校方与交警协同落实安保疏导工作。
如今学校一刀切强制家长排班执勤，实质是转嫁校方管理责任、节省人力成本，家长有本职工作、家庭照料压力，既无执法资质，也无义务无偿承担校园交通安保工作。很多家长需要请假离岗执勤，直接影响工作收入，家中老人、病患、双职工家庭更是不堪重负。
二、张家界护学岗家长身亡案例充分暴露该模式致命安全隐患，2025年12月29日，张家界永定区天门小学一名45岁家长在校门口护学岗执勤时突发晕倒，现场紧急施救后送医院抢救无效离世，家中尚有两名未成年子女 。该事件经官方通报证实，事发后引发全国舆论热议，核心争议就是：强制摊派家长站岗，把无保障的安全压力全部压给普通家长。
1.家长并非专业安保人员，不少人存在高血压、心脑血管等基础疾病，长时间户外站立、车流嘈杂、精神紧绷，极易诱发突发疾病，一旦出现意外，学校很难完善兜底保障；
2. 校门口车流密集，机动车、非机动车往来频繁，家长无防护装备、无交通处置培训，执勤过程中存在被车辆碰撞、人身受伤风险；
3. 即便校方标注“自愿执勤”，现实中多为班级轮值摊派，不参与执勤就会被老师、家委会私下施压，所谓自愿形同强制，一旦发生伤亡事故，普通家庭将承受无法挽回的悲剧，如同张家界遇难家长家庭，失去家中主要劳动力，生活陷入绝境。
三、相关诉求
1. 立即取消全体家长强制轮值护学执勤制度，不再将校园交通疏导工作摊派给家长；
2. 校方落实主体责任，统筹安排本校教师、专职安保人员负责校门口值守，主动对接辖区交警，常态化开展官方护学勤务；
恳请主管部门介入核查整改，切实保障广大家长人身安全与正常工作生活权益。
希望教育局尽快解决",2026-06-15 18:36:49,龙岩市,新罗区,"龙岩市教育局
龙岩市新罗区教育局",形式主义为基层减负,过度管控/盲目决策,为了应付上级检查/考核/指标而增加一线无谓负担,0.9,['强制摊派家长校门口护学执勤'],该投诉反映学校强制安排全体家长轮流到校门口交通执勤，转嫁法定职责，存在重大安全隐患。这属于过度管控，为了应付上级检查而增加一线无谓负担。,建议调取学校相关文件、会议记录、家长反映情况记录等，以核实是否存在强制摊派家长校门口护学执勤的情况。,投诉内容反映学校强制安排家长校门口执勤，转嫁法定职责，存在过度管控，为了应付上级检查而增加一线无谓负担。,qwen2.5vl:7b,full,HIGH,[],2026-08-09 21:15:43.912908
